"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"ST_REELEICAO";"DS_SITUACAO_JULGAMENTO_URNA";"TOTAL_VOTOS";"DS_SIT_TOT_TURNO";"RECEITA_TOTAL";"FONTE_RECEITA";"ORIGEM_RECEITA";"BENS_TOTAL"
250001913971;"FILIPE PEREIRA SILVA";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"ECONOMISTA";"#NE";"N";"DEFERIDO";31;"SUPLENTE";0;"#NULO";"#NULO";NA
250001913979;"SALETE CAMPARI";"SALETE CAMPARI";"PT";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ARTISTA PLÁSTICO E ASSEMELHADOS";"#NE";"N";"DEFERIDO";2451;"SUPLENTE";270422,05;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";178480,19
250002161325;"PAULO SUSSUMU KOBAYASHI";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"AMARELA";"MILITAR REFORMADO";"#NE";"N";"DEFERIDO";1074;"SUPLENTE";89875;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político, Recursos próprios";81000
250002161338;"JOSÉ ROLIM DA SILVA";"#NULO";"PSD";"MASCULINO";"LÊ E ESCREVE";"DIVORCIADO(A)";"BRANCA";"COMERCIANTE";"#NE";"N";"DEFERIDO";1498;"SUPLENTE";319375;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";241050,29
250002161334;"CYNTHIA MICHELS";"#NULO";"PSD";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";952;"SUPLENTE";213131,8;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político, Recursos de pessoas físicas";74006,16
250002173909;"FLAVIA APARECIDA RODRIGUES";"#NULO";"PDT";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"DIRETOR DE ESTABELECIMENTO DE ENSINO";"#NE";"N";"DEFERIDO";224;"NÃO ELEITO";50000;"FUNDO ESPECIAL";"Recursos de partido político";18500
250002173923;"RONAN ALOISIO GOULART";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"DIRETOR DE ESTABELECIMENTO DE ENSINO";"#NE";"N";"DEFERIDO";240;"NÃO ELEITO";35000;"FUNDO ESPECIAL";"Recursos de partido político";430000
250002173942;"MARIZE RIBEIRO DE SOUZA";"#NULO";"PDT";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR DE ENSINO SUPERIOR";"#NE";"N";"DEFERIDO";222;"NÃO ELEITO";50000;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002173928;"MARIA DAS DORES ALVES SILVA";"#NULO";"PDT";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";420;"NÃO ELEITO";80000;"FUNDO ESPECIAL";"Recursos de partido político";150000
250002173908;"JOANA DARQUE DA PAZ";"#NULO";"PDT";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ENFERMEIRO";"#NE";"N";"DEFERIDO";666;"NÃO ELEITO";130000;"FUNDO ESPECIAL";"Recursos de partido político";33000
250002173911;"IVANILSON GOMES DE MOURA";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"S";"DEFERIDO";545;"NÃO ELEITO";30000;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002034097;"PATRICIA CATANI DA GAMA";"#NULO";"PSB";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"PSICÓLOGO";"#NE";"N";"DEFERIDO";3151;"SUPLENTE";255607,64;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de outros candidatos, Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";307572,71
250002034115;"JOSE JAILSON DA SILVA";"#NULO";"PSB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"AGENTE DE SAÚDE E SANITARISTA";"#NE";"N";"DEFERIDO";5042;"SUPLENTE";63346,8;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de outros candidatos, Recursos de partido político";1e+05
250002034096;"NAZARÉ BATISTA BRAGA ERNESTO";"#NULO";"PSB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ARTESÃO";"#NE";"N";"DEFERIDO";547;"SUPLENTE";31790,8;"FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos de partido político";9e+05
250002034110;"RENATA FALZONI";"#NULO";"PSB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"JORNALISTA E REDATOR";"#NE";"N";"DEFERIDO";30206;"ELEITO POR QP";432572,32;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos de Financiamento Coletivo";NA
250002034119;"ELIGIO SANTANA DOS SANTOS";"#NULO";"PSB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";762;"SUPLENTE";16884,8;"FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos de partido político";NA
250002034092;"EDSON RODRIGUES";"#NULO";"PSB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"MÉDICO";"#NE";"N";"DEFERIDO";23325;"SUPLENTE";225597;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas";9499926
250002034109;"LISETE GOMES DAS NEVES";"#NULO";"PSB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"PEDAGOGO";"#NE";"N";"DEFERIDO";732;"SUPLENTE";15825;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";284000
250001962506;"DANIEL NEVES DE FARIA";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";2012;"SUPLENTE";230500;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";NA
250001962478;"ADRIANA VASCONCELLOS VIEIRA DE OLIVEIRA LUIZ";"#NULO";"MDB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"PROFESSOR DE ENSINO FUNDAMENTAL";"#NE";"N";"DEFERIDO";1003;"SUPLENTE";250500;"FUNDO ESPECIAL";"Recursos de partido político";NA
250001962474;"LUCAS SANTOS SORRILLO";"#NULO";"MDB";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";22897;"SUPLENTE";340000;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de outros candidatos, Recursos de pessoas físicas, Recursos de partido político";1482815,01
250001962516;"HENRIQUE GOMES DE LIMA";"#NULO";"MDB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PRETA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";12961;"SUPLENTE";2e+05;"FUNDO ESPECIAL";"Recursos de partido político";1000
250001962508;"PRISCILA DA SILVA CAVALCANTE URQUIA";"#NULO";"MDB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";361;"SUPLENTE";50000;"FUNDO ESPECIAL";"Recursos de partido político";10000
250001962497;"SIDNEY LUIZ DA CRUZ";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"VEREADOR";"#NE";"S";"DEFERIDO";42988;"ELEITO POR QP";1697900;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos próprios, Recursos de outros candidatos";1421891,95
250001962503;"PAULO JESUS FRANGE";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"MÉDICO";"#NE";"S";"DEFERIDO";35338;"SUPLENTE";761829,92;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político, Recursos de outros candidatos";1049259,38
250001962473;"LIGIA DA SILVA RAMOS";"#NULO";"MDB";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";461;"SUPLENTE";50110;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos próprios";1376855,52
250001962470;"MARLON FARIAS DA LUZ";"#NULO";"MDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"#NE";"S";"DEFERIDO";25847;"SUPLENTE";760000;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios, Recursos de outros candidatos";444637,16
250002351304;"ENEAS SILVA FERREIRA SALES";"#NULO";"PMB";"MASCULINO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";1;"NÃO ELEITO";0;"#NULO";"#NULO";40000
250001947265;"EBERTON SALLES DE LIMA";"#NULO";"UNIÃO";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";989;"SUPLENTE";148792,2;"FUNDO PARTIDARIO, FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";0
250001881812;"GLAUCIA SANTANA SILVA CAVALCANTI";"#NULO";"UNIÃO";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";598;"SUPLENTE";441213,48;"FUNDO PARTIDARIO, FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";5238,86
250001881807;"PAULO HUGENNEYER KOGOS";"#NULO";"UNIÃO";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";11263;"SUPLENTE";602892,2;"FUNDO ESPECIAL, OUTROS RECURSOS, FUNDO PARTIDARIO";"Recursos de partido político, Recursos de pessoas físicas";67224,29
250001933052;"JOSE BISPO DE MORAIS";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"POLICIAL MILITAR";"#NE";"N";"DEFERIDO";583;"SUPLENTE";132125,59;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político, Recursos próprios, Recursos de Financiamento Coletivo";283808
250001933080;"PAULO SERGIO OLIVEIRA";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PSICÓLOGO";"#NE";"N";"DEFERIDO";2461;"SUPLENTE";174000;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político";4e+05
250001933047;"CAIO HENRIQUE DE MELLO CLEMENTI";"#NULO";"PODE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"TÉCNICO DE MECÂNICA";"#NE";"N";"DEFERIDO";15036;"SUPLENTE";634758,24;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";237729,31
250001933083;"MARIA MOREIRA DE FARIA";"#NULO";"PODE";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIANTE";"#NE";"N";"DEFERIDO";480;"SUPLENTE";152000;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios";NA
250002146911;"FABIO DOS REIS ROCHA";"#NULO";"AVANTE";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";460;"NÃO ELEITO";0;"#NULO";"#NULO";NA
250002146917;"REGINALDO DA ROCHA MÁXIMO";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"POLICIAL MILITAR";"#NE";"N";"DEFERIDO";705;"NÃO ELEITO";10000;"FUNDO ESPECIAL";"Recursos de partido político";290687,04
250002146919;"JOSE AMARO DA SILVA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROFESSOR DE ENSINO SUPERIOR";"#NE";"N";"DEFERIDO";348;"NÃO ELEITO";5000;"FUNDO ESPECIAL";"Recursos de partido político";375000
250002146935;"JARDEL DA COSTA SILVA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";1157;"NÃO ELEITO";0;"#NULO";"#NULO";262180
250002146900;"WALNEY ARAUJO DA SILVEIRA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";142;"NÃO ELEITO";0;"#NULO";"#NULO";25000
250002146880;"JUSSIMARA NUNES DE JESUS";"#NULO";"AVANTE";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"JORNALISTA E REDATOR";"#NE";"N";"DEFERIDO";704;"NÃO ELEITO";30950;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";240000
250002146883;"ALEXANDRE BELLO CORREA";"#NULO";"AVANTE";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";2246;"NÃO ELEITO";52350;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";8618035,96
250002174679;"MICHAEL DE ALMEIDA";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"SERVIDOR PÚBLICO MUNICIPAL";"#NE";"N";"DEFERIDO";3928;"SUPLENTE";921000;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";52569
250002174660;"SERGIO ROBERTO DO CARMO";"#NULO";"PP";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";1220;"SUPLENTE";11606;"OUTROS RECURSOS";"Recursos próprios, Recursos de pessoas físicas";202000
250002174678;"LEANDRO DO CARMO";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";309;"SUPLENTE";4537,46;"OUTROS RECURSOS";"Recursos próprios, Recursos de origens não identificadas";461278,18
250002174682;"VINICIUS PETRONIO FERRAZ VIEIRA";"#NULO";"PP";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";60;"SUPLENTE";2825;"OUTROS RECURSOS";"Recursos de pessoas físicas";4063042,77
250002079304;"SONIA REGINA SIQUEIRA DE ALBUQUERQUE MARANHÃO";"#NULO";"NOVO";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"#NE";"N";"DEFERIDO";179;"SUPLENTE";9324,9;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político, Recursos de pessoas físicas";2481911,4
250002079321;"NEIZA BATISTA DOS SANTOS";"#NULO";"NOVO";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"PSICÓLOGO";"#NE";"N";"DEFERIDO";69;"SUPLENTE";6344,9;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";NA
250002079313;"RAFAEL DE CASTRO PINHEIRO";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";691;"SUPLENTE";6334,9;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";403000
250002079329;"CRISTINA PEREIRA MONTEIRO";"#NULO";"NOVO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"VEREADOR";"#NE";"S";"DEFERIDO";56904;"ELEITO POR QP";1357878;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos de Financiamento Coletivo";16409000
250002079324;"RAPHAEL PEREIRA LIMA";"#NULO";"NOVO";"MASCULINO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";21707;"SUPLENTE";573446,83;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de Financiamento Coletivo, Recursos de partido político";10000
250002079348;"ALEXANDRE MENDES PINHEIRO";"#NULO";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ANALISTA DE SISTEMAS";"#NE";"N";"DEFERIDO";232;"SUPLENTE";0;"#NULO";"#NULO";1311092,02
250002079312;"JESSICA TATIANA TAPIA TAPIA";"#NULO";"NOVO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ANALISTA DE SISTEMAS";"#NE";"N";"DEFERIDO";237;"SUPLENTE";6284,9;"FUNDO ESPECIAL";"Recursos de partido político";350300
250001977607;"EDILAINE DANIEL CARVALHO";"#NULO";"REPUBLICANOS";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";9203;"SUPLENTE";164545;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político";312000
250001977609;"BRAZ MARTINS DOS SANTOS";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";358;"SUPLENTE";32770;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";NA
250001977583;"GUILHERME TREMENTOZA GONZALEZ";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";2820;"SUPLENTE";58035;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";509445,65
250001977596;"BRASIL FARIA DE SÁ JUNIOR";"#NULO";"REPUBLICANOS";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"CONTADOR";"#NE";"N";"DEFERIDO";5274;"SUPLENTE";157034,93;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas";1896000
250001977570;"MARCO ANTÔNIO RICCIARDELLI";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";4801;"SUPLENTE";152025;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";667500
250001977604;"CLAUDIA CASTANHEIRA ALVES";"#NULO";"REPUBLICANOS";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";1759;"SUPLENTE";268627,5;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";1625000
250001977591;"JOELSON UILEN SANTOS DA SILVA";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"COMERCIANTE";"#NE";"N";"DEFERIDO";270;"SUPLENTE";27471;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político";1010000
250002029353;"CARLOS ANDRE FURTADO";"#NULO";"SOLIDARIEDADE";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"INDEFERIDO COM RECURSO";0;"NÃO ELEITO";44443,75;"FUNDO ESPECIAL";"Recursos de partido político";150000
250001977608;"DIEGO DOS REIS SILVA";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA";"#NE";"N";"INDEFERIDO COM RECURSO";0;"NÃO ELEITO";97721;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";NA
250002064662;"DANIELLY MILENA OLIVEIRA DOS SANTOS";"#NULO";"UP";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PRETA";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";"#NE";"N";"DEFERIDO";2448;"NÃO ELEITO";17100;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";NA
250002357409;"AHMAD ABOU ADILE";"#NULO";"DC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"#NE";"N";"DEFERIDO";346;"NÃO ELEITO";6820,65;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002357447;"MARISTELA MACHADO LEITE GOMES";"#NULO";"DC";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";9;"NÃO ELEITO";6820,65;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002357430;"WASHINGTON SERAFIM DOS SANTOS RODRIGUES";"#NULO";"DC";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";483;"NÃO ELEITO";7010,65;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de Financiamento Coletivo, Recursos de pessoas físicas";NA
250002075131;"DANIEL DE ANDRADE VIEIRA";"#NULO";"PRD";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"ADVOGADO";"#NE";"N";"DEFERIDO";763;"NÃO ELEITO";40000;"FUNDO ESPECIAL";"Recursos de partido político";34926,42
250002075135;"EDNA CHRISTINA SANTIAGO";"#NULO";"PRD";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";18;"NÃO ELEITO";0;"#NULO";"#NULO";NA
250002075125;"AMANDA SANTOS DA SILVA";"#NULO";"PRD";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"PSICÓLOGO";"#NE";"N";"DEFERIDO";915;"NÃO ELEITO";40000;"FUNDO ESPECIAL";"Recursos de partido político";320000
250002075145;"ODILIA EXPEDITA DE SOUSA";"#NULO";"PRD";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"#NE";"S";"DEFERIDO";246;"NÃO ELEITO";20000;"FUNDO ESPECIAL";"Recursos de partido político";250000
250002075161;"SÔNIA DAS GRAÇAS RIBEIRO SILVEIRA";"#NULO";"PRD";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"#NE";"N";"DEFERIDO";16;"NÃO ELEITO";15000;"FUNDO ESPECIAL";"Recursos de partido político";NA
250002075143;"AUGUSTO HIDEATO CIMINO TAKEDA";"#NULO";"PRD";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"#NE";"N";"DEFERIDO";801;"NÃO ELEITO";40000;"FUNDO ESPECIAL";"Recursos de partido político";851566,42
250002181692;"JULIO CLAUDIO GURGUEIRA";"#NULO";"PSDB";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"#NE";"N";"DEFERIDO";264;"NÃO ELEITO";0;"#NULO";"#NULO";NA
250002181649;"LOURIVAL CARDOSO MENDES";"#NULO";"PSDB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"#NE";"N";"DEFERIDO";191;"NÃO ELEITO";5500;"OUTROS RECURSOS";"Recursos próprios";5275,88
250002181660;"LUIZ CARLOS TARGA JUNIOR";"#NULO";"PSDB";"MASCULINO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"GERENTE";"#NE";"N";"DEFERIDO";228;"NÃO ELEITO";4700;"OUTROS RECURSOS";"Recursos de pessoas físicas, Recursos próprios";NA
250002181647;"HILDA MARIA AZEVEDO ALVES";"#NULO";"CIDADANIA";"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";165;"NÃO ELEITO";11428;"FUNDO PARTIDARIO";"Recursos de partido político";NA
250002181693;"JOSMAR MIRANDA";"#NULO";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"SERVIDOR PÚBLICO ESTADUAL";"#NE";"N";"DEFERIDO";424;"NÃO ELEITO";30000;"FUNDO PARTIDARIO";"Recursos de partido político";NA
250002181680;"MAILSON TOMAZ DA SILVA";"#NULO";"CIDADANIA";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"JARDINEIRO";"#NE";"N";"DEFERIDO";243;"NÃO ELEITO";15897,44;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";204
250002181677;"VERA LUCIA TRAJANO ROCHA";"#NULO";"PSDB";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"#NE";"N";"DEFERIDO";17;"NÃO ELEITO";0;"#NULO";"#NULO";NA
250002181665;"GERALDO JOSE DA COSTA MEDAGLIA";"#NULO";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ENGENHEIRO";"#NE";"N";"DEFERIDO";170;"NÃO ELEITO";12241,34;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político, Recursos de outros candidatos";1890162,36
250001973466;"ROBERTO FIGUEIRA MARINHO";"#NULO";"PL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"MÚSICO";"#NE";"N";"DEFERIDO";4987;"SUPLENTE";1515000;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";4730,15
