"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"BENS_TOTAL";"TOTAL_VOTOS";"DS_SIT_TOT_TURNO";"RECEITA_TOTAL";"FONTE_RECEITA";"ORIGEM_RECEITA";"ST_REELEICAO"
250000883883;"CRISTIANO SOARES DA FONSECA";"#NULO";"REPUBLICANOS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";NA;668;"SUPLENTE";4425,5;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";"N"
250000883905;"RENATA BANHARA PEIXOTO MARCONDES";"#NULO";"REPUBLICANOS";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";72000;3415;"SUPLENTE";537515;"OUTROS RECURSOS, FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos próprios, Recursos de partido político";"N"
250000883900;"IVONE RIBEIRO DE OLIVEIRA";"#NULO";"REPUBLICANOS";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";NA;277;"SUPLENTE";12217,5;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000883869;"STELA MARIS BERNARDI";"#NULO";"REPUBLICANOS";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";NA;279;"SUPLENTE";32217,5;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250000883833;"SILVIA DOS SANTOS NAKANO";"#NULO";"REPUBLICANOS";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"ADVOGADO";"APTO";NA;590;"SUPLENTE";17219,63;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político";"N"
250001016164;"RODRIGO HAYASHI GOULART";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"VEREADOR";"APTO";2727298,71;31472;"ELEITO POR QP";1167149,41;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"S"
250001016190;"FRANCISCO JOSÉ PANSIGA JÚNIOR";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"BIÓLOGO";"APTO";NA;109;"SUPLENTE";13521,74;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001016147;"SANDRA REGINA LEITE PORTO";"#NULO";"PSD";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"EMPRESÁRIO";"APTO";134279,58;193;"SUPLENTE";73031,74;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas, Recursos de Financiamento Coletivo";"N"
250001016178;"LINDA DOS ANJOS BASILIO";"#NULO";"PSD";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"COMERCIÁRIO";"APTO";NA;298;"SUPLENTE";25021,74;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001016153;"FRANCISCO JOSÉ DA CRUZ FILHO";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"TÉCNICO DE LABORATÓRIO E RAIOS X";"APTO";112300;149;"SUPLENTE";10000;"FUNDO PARTIDARIO";"Recursos de partido político";"N"
250001016152;"FELIPE BECARI COMENALE";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO ESTADUAL";"APTO";64000;98717;"ELEITO POR QP";103000;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político, Recursos de pessoas físicas";"N"
250001016193;"LUIZ AUGUSTO LEONARDO DE CASTRO";"#NULO";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";70000;631;"SUPLENTE";17343,74;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas, Recursos próprios";"N"
250000640989;"ADEMILSON RAMOS DA SILVA";"#NULO";"PL";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"FUNILEIRO";"APTO";713000;321;"SUPLENTE";12800;"FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de partido político";"N"
250000640982;"CÉSAR BORGES TAVARES";"#NULO";"PL";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";309650;514;"SUPLENTE";16000;"OUTROS RECURSOS, FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político";"N"
250000640971;"EDNELSON PACHECO FERREIRA";"#NULO";"PL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";130503,23;2452;"SUPLENTE";63100;"OUTROS RECURSOS, FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político";"N"
250000641018;"ROBERTO FIGUEIREDO JÚNIOR";"#NULO";"PL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";326263,22;1081;"SUPLENTE";17985;"FUNDO PARTIDARIO, OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político, Recursos próprios";"N"
250000641029;"MARIA EMÍLIA DANTAS OLIVEIRA";"#NULO";"PL";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";3000;50;"SUPLENTE";12800;"FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de partido político";"N"
250000640988;"CRISTIAN DA SILVA DE ARAÚJO";"#NULO";"PL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ANALISTA DE SISTEMAS";"APTO";5;172;"SUPLENTE";10800;"FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de partido político";"N"
250000640969;"ADAIL LEITE DA SILVA";"#NULO";"PL";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";315000;403;"SUPLENTE";12800;"FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de partido político";"N"
250000641000;"FABIAN ALVES RAMOS";"#NULO";"PL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";NA;1212;"SUPLENTE";17800;"FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de partido político";"N"
250000640993;"CLEOMENES ANTUNES JÚNIOR";"#NULO";"PL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"SECURITÁRIO";"APTO";400034,28;897;"SUPLENTE";12800;"FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de partido político";"N"
250001159212;"CRISTINA GOMES FLORENCIO";"#NULO";"PROS";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROFESSOR DE ENSINO MÉDIO";"APTO";NA;1;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001159240;"VLADIMIR ISIDORO";"#NULO";"PROS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"APTO";14800;165;"NÃO ELEITO";7677,7;"OUTROS RECURSOS, FUNDO PARTIDARIO, FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos próprios, Recursos de partido político";"N"
250001159219;"ROBERTO PAULIS";"#NULO";"PROS";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";NA;1330;"NÃO ELEITO";30276,7;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos de outros candidatos";"N"
250001159234;"ANDRÉA OLERIANA AFFONSO";"#NULO";"PROS";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";209000;893;"NÃO ELEITO";13276,7;"FUNDO ESPECIAL, FUNDO PARTIDARIO, OUTROS RECURSOS";"Recursos de partido político, Recursos de outros candidatos";"N"
250001159245;"PAULO CAINE DOS SANTOS SILVA";"#NULO";"PROS";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";943700;494;"NÃO ELEITO";55491,8;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de partido político, Recursos de pessoas físicas";"N"
250000944981;"CARLOS ALEXANDRE BERALDO";"#NULO";"CIDADANIA";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";10000;1191;"NÃO ELEITO";5200;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político";"N"
250000944980;"JOSE GERALDO DOS SANTOS";"#NULO";"CIDADANIA";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PRETA";"ARTESÃO";"APTO";180000;253;"NÃO ELEITO";8731,35;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de origens não identificadas, Recursos próprios, Recursos de partido político";"N"
250000945002;"FLORIVALDO TAZINAFFO RIBEIRO";"#NULO";"CIDADANIA";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"TAXISTA";"APTO";560726,44;145;"NÃO ELEITO";30538,16;"OUTROS RECURSOS";"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político";"N"
250000945022;"CAMILLA APARECIDA MARTINS DOS SANTOS";"#NULO";"CIDADANIA";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";NA;166;"NÃO ELEITO";6938,16;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de partido político, Recursos de pessoas físicas";"N"
250000945008;"SONIA FRANCINE GASPAR MARMO";"#NULO";"CIDADANIA";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"VEREADOR";"APTO";351121,31;13338;"NÃO ELEITO";102679,79;"OUTROS RECURSOS, FUNDO ESPECIAL, FUNDO PARTIDARIO";"Recursos de pessoas físicas, Recursos de Financiamento Coletivo, Recursos de partido político, Recursos próprios";"S"
250000945013;"CELSO DE ALMEIDA ARAUJO";"#NULO";"CIDADANIA";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"ANALISTA DE SISTEMAS";"APTO";NA;415;"NÃO ELEITO";2238,16;"OUTROS RECURSOS";"Recursos de pessoas físicas, Recursos de partido político";"N"
250000945000;"EDSON RAFAEL";"#NULO";"CIDADANIA";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"PARDA";"ATENDENTE DE LANCHONETE E RESTAURANTE";"APTO";NA;215;"NÃO ELEITO";5867,79;"OUTROS RECURSOS";"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas";"N"
250000945003;"APARECIDO DA SILVA LARANJEIRA";"#NULO";"CIDADANIA";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"ANALISTA DE SISTEMAS";"APTO";NA;56;"NÃO ELEITO";8138,16;"OUTROS RECURSOS";"Recursos de pessoas físicas, Recursos de partido político";"N"
250000945011;"ROBSON LUIZ CARDOSO";"#NULO";"CIDADANIA";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PARDA";"LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA";"APTO";NA;216;"NÃO ELEITO";NA;NA;NA;"N"
250001206108;"LEANDRO CESAR SALES DA SILVA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"MILITAR REFORMADO";"APTO";NA;514;"NÃO ELEITO";3850;"OUTROS RECURSOS";"Recursos próprios";"N"
250001206026;"MARIA CICERA DOS SANTOS";"#NULO";"AVANTE";"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PRETA";"DONA DE CASA";"APTO";NA;154;"NÃO ELEITO";2000;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001206072;"CARLOS AUGUSTO MARIAS";"#NULO";"AVANTE";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"PRETA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"APTO";NA;1337;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001206043;"LUCIO MACARIO DO CARMO";"#NULO";"AVANTE";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";NA;660;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250001206098;"ANDERSON OLIVEIRA DA SILVA";"#NULO";"AVANTE";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"APTO";NA;695;"NÃO ELEITO";4951;"OUTROS RECURSOS";"Recursos de pessoas físicas, Recursos de Financiamento Coletivo";"N"
250001119906;"RONALDO CESAR DOS SANTOS";"#NULO";"PDT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PRETA";"ANALISTA DE SISTEMAS";"APTO";116237,22;430;"NÃO ELEITO";8795,57;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos de outros candidatos";"N"
250001119913;"CARLOS CARDOSO DA SILVA";"#NULO";"PDT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";NA;513;"NÃO ELEITO";12288,01;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político";"N"
250001119905;"RICARDO FERNANDES PERENHA";"#NULO";"PDT";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"APTO";NA;123;"NÃO ELEITO";6995,57;"FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos de partido político";"N"
250001119920;"LUIS CARLOS DE SOUZA";"#NULO";"PDT";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PRETA";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";"APTO";NA;427;"NÃO ELEITO";9345,57;"FUNDO ESPECIAL, OUTROS RECURSOS";"Recursos de outros candidatos, Recursos de partido político, Recursos de pessoas físicas";"N"
250001119910;"THIAGO LUÍS RIBEIRO MENEZES";"#NULO";"PDT";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PRETA";"GERENTE";"APTO";NA;796;"NÃO ELEITO";11945,57;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de Financiamento Coletivo, Recursos de outros candidatos, Recursos de partido político";"N"
250001119856;"MARIA DE FÁTIMA VIEIRA MARTINS";"#NULO";"PDT";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO MÉDIO";"APTO";559187,33;245;"NÃO ELEITO";8515,57;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político";"N"
250001119890;"CARLOS EDUARDO RUANO DE OLIVEIRA";"#NULO";"PDT";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"VIÚVO(A)";"PARDA";"SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA";"APTO";NA;258;"NÃO ELEITO";6575,57;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político";"N"
250001119896;"FRANCISCO TADEU GARDESANI LUZ";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO FEDERAL";"APTO";846561;372;"NÃO ELEITO";35238,05;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de outros candidatos, Recursos de pessoas físicas";"N"
250001119904;"RAFAEL DE ALMEIDA SILVA";"#NULO";"PDT";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";"APTO";NA;948;"NÃO ELEITO";12593,57;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de outros candidatos, Recursos próprios, Recursos de Financiamento Coletivo, Recursos de partido político";"N"
250001119868;"SILVIA ELENA BITTENCOURT";"#NULO";"PDT";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"APTO";837000;289;"NÃO ELEITO";7195,57;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político";"N"
250001119898;"GIAN HILLER PISANO";"#NULO";"PDT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"MECÂNICO DE MANUTENÇÃO";"APTO";NA;230;"NÃO ELEITO";2450,01;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de outros candidatos, Recursos de pessoas físicas";"N"
250001119848;"LUIZ RICARTE FELIX NETO";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"PROFESSOR DE ENSINO MÉDIO";"APTO";NA;649;"NÃO ELEITO";2000;"FUNDO ESPECIAL";"Recursos de outros candidatos";"N"
250001119887;"ANDERSON DA SILVA CRUZ";"#NULO";"PDT";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"APTO";17000;313;"NÃO ELEITO";8395,57;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos de outros candidatos, Recursos de Financiamento Coletivo";"N"
250001100722;"ANTONIA PEREIRA DOS SANTOS";"#NULO";"PMB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"AMARELA";"CABELEIREIRO E BARBEIRO";"APTO";NA;160;"NÃO ELEITO";14;"OUTROS RECURSOS";"Recursos próprios";"N"
250001100748;"ROBERIO DOS SANTOS BENEDITO";"#NULO";"PMB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";309625,61;1728;"NÃO ELEITO";300;"OUTROS RECURSOS";"Recursos próprios, Recursos de pessoas físicas";"N"
250001100740;"OZEIAS BATISTA DOS SANTOS";"#NULO";"PMB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL";"APTO";122054,06;2841;"NÃO ELEITO";14900;"OUTROS RECURSOS, FUNDO PARTIDARIO";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político";"S"
250001100729;"ANA MARIA DAS DORES DE CAMARGO VIANA";"#NULO";"PMB";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"APTO";52534,12;474;"NÃO ELEITO";279,45;"OUTROS RECURSOS";"Recursos de pessoas físicas, Recursos próprios";"N"
250001100728;"RONEI SILVA LIMA";"#NULO";"PMB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";NA;173;"NÃO ELEITO";125;"OUTROS RECURSOS";"Recursos próprios";"N"
250001100724;"MARLECE CAMPOS DOS SANTOS";"#NULO";"PMB";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA";"APTO";95056,01;133;"NÃO ELEITO";0;"#NULO";"#NULO";"N"
250000789465;"CICERA MARIA DA CONCEIÇÃO";"#NULO";"PT";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"APTO";NA;165;"SUPLENTE";13373,5;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";"N"
250000789514;"DIOGO LUIS DE OLIVEIRA SILVA";"#NULO";"PT";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";NA;74;"SUPLENTE";13373,5;"FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos de partido político";"N"
250000789485;"CELDA PEREIRA GOMES";"#NULO";"PT";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA";"APTO";NA;168;"SUPLENTE";13373,5;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";"N"
250000789463;"IZAMAR NUNES DA SILVA";"#NULO";"PT";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";15000;285;"SUPLENTE";13373,5;"FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos de partido político";"N"
250000789504;"PAULO BATISTA DOS REIS";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"VEREADOR";"APTO";826711,44;23300;"SUPLENTE";436668,6;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político, Recursos de Financiamento Coletivo, Recursos próprios";"N"
250000789507;"PASCOALINA SOUZA SILVA";"#NULO";"PT";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";NA;2242;"SUPLENTE";36703,5;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos de outros candidatos, Recursos de Financiamento Coletivo";"N"
250000789493;"ANDRE CUSTODIO ALVES";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"ADMINISTRADOR";"APTO";60000;483;"SUPLENTE";14523,5;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos de outros candidatos";"N"
250000789512;"EMERSON DE ABREU SANTANA";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PRODUTOR DE ESPETÁCULOS PÚBLICOS";"APTO";NA;1931;"SUPLENTE";19804,85;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos próprios, Recursos de partido político, Recursos de outros candidatos";"N"
250000789472;"ALFREDO ALVES CAVALCANTE";"#NULO";"PT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"VEREADOR";"APTO";1199542,52;25159;"ELEITO POR QP";308312,6;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político, Recursos próprios";"N"
250000789528;"DILTON  ALVES DE MEDEIROS";"#NULO";"PT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";207000;103;"SUPLENTE";6379,95;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de partido político, Recursos de outros candidatos";"N"
250000789480;"GIVANILDO DE JESUS SANTOS";"#NULO";"PT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";1e+05;180;"SUPLENTE";24873,5;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";"N"
250000789455;"FRANCISCO GILVAN CANDIDO DE SOUZA";"#NULO";"PT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";NA;188;"SUPLENTE";13373,5;"FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos de partido político";"N"
250000789454;"GIVANILDO GONÇALVES DOS SANTOS";"#NULO";"PT";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";230000;1588;"SUPLENTE";13363,05;"FUNDO ESPECIAL";"Recursos de partido político, Recursos de outros candidatos";"N"
250000789524;"RICARDO RODRIGUES MARIA";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";231000;404;"SUPLENTE";11078,5;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos de pessoas físicas, Recursos de partido político, Recursos de outros candidatos";"N"
250000789479;"ARSELINO ROQUE TATTO";"#NULO";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";664117,96;25021;"ELEITO POR MÉDIA";191455,64;"OUTROS RECURSOS, FUNDO ESPECIAL";"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político";"N"
250000789458;"LUCILETE BORGES DA SILVA";"#NULO";"PT";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";476000;221;"SUPLENTE";18373,5;"FUNDO ESPECIAL";"Recursos de outros candidatos, Recursos de partido político";"N"
250001129698;"PATRICIA KIYOMI TANI";"#NULO";"DC";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";NA;40;"NÃO ELEITO";6360,33;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001129677;"DEYVISON ERIK GASPAR";"#NULO";"DC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";NA;234;"NÃO ELEITO";3872,1;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001265965;"LUIZ ALBERTO PEREIRA DA SILVA";"#NULO";"DC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";NA;88;"NÃO ELEITO";3872,1;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001129672;"JOAQUIM SOLON DO NASCIMENTO FILHO";"#NULO";"DC";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";NA;15;"NÃO ELEITO";3592,1;"FUNDO ESPECIAL";"Recursos de partido político";"N"
250001129673;"JORGE ROBSON PEREIRA TAVARES";"#NULO";"DC";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"AGENTE DE VIAGEM";"APTO";NA;172;"NÃO ELEITO";3872,1;"FUNDO ESPECIAL";"Recursos de partido político";"N"
